_time,_value,_field,_measurement
2023-07-19 09:51:00+00:00,290.304,value,rack1_ambient
2023-07-19 09:52:00+00:00,290.304,value,rack1_ambient
2023-07-19 09:54:00+00:00,290.304,value,rack1_ambient
2023-07-19 09:55:00+00:00,290.304,value,rack1_ambient
2023-07-19 09:56:00+00:00,290.304,value,rack1_ambient
2023-07-19 09:58:00+00:00,290.304,value,rack1_ambient
2023-07-19 09:59:00+00:00,290.304,value,rack1_ambient
2023-07-19 10:00:00+00:00,290.304,value,rack1_ambient
2023-07-19 10:02:00+00:00,290.304,value,rack1_ambient
2023-07-19 10:03:00+00:00,290.304,value,rack1_ambient
2023-07-19 10:04:00+00:00,288.288,value,rack1_ambient
2023-07-19 10:06:00+00:00,288.288,value,rack1_ambient
2023-07-19 10:07:00+00:00,290.304,value,rack1_ambient
2023-07-19 10:08:00+00:00,290.304,value,rack1_ambient
2023-07-19 10:10:00+00:00,288.288,value,rack1_ambient
2023-07-19 10:11:00+00:00,288.288,value,rack1_ambient
2023-07-19 10:12:00+00:00,288.288,value,rack1_ambient
2023-07-19 10:14:00+00:00,288.288,value,rack1_ambient
2023-07-19 10:15:00+00:00,288.288,value,rack1_ambient
2023-07-19 10:16:00+00:00,276.192,value,rack1_ambient
2023-07-19 10:18:00+00:00,284.256,value,rack1_ambient
2023-07-19 10:19:00+00:00,280.224,value,rack1_ambient
2023-07-19 10:20:00+00:00,284.256,value,rack1_ambient
2023-07-19 10:22:00+00:00,284.256,value,rack1_ambient
2023-07-19 10:23:00+00:00,286.272,value,rack1_ambient
2023-07-19 10:24:00+00:00,286.272,value,rack1_ambient
2023-07-19 10:26:00+00:00,290.304,value,rack1_ambient
2023-07-19 10:27:00+00:00,288.288,value,rack1_ambient
2023-07-19 10:28:00+00:00,288.288,value,rack1_ambient
2023-07-19 10:30:00+00:00,288.288,value,rack1_ambient
2023-07-19 10:31:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:32:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:34:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:35:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:36:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:38:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:39:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:40:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:42:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:43:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:44:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:45:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:47:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:48:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:49:00+00:00,169.344,value,rack1_ambient
2023-07-19 10:51:00+00:00,168.336,value,rack1_ambient
2023-07-19 10:52:00+00:00,168.336,value,rack1_ambient
2023-07-19 10:53:00+00:00,167.328,value,rack1_ambient
2023-07-19 10:55:00+00:00,167.328,value,rack1_ambient
2023-07-19 10:56:00+00:00,167.328,value,rack1_ambient
2023-07-19 10:57:00+00:00,166.32,value,rack1_ambient
2023-07-19 10:59:00+00:00,166.32,value,rack1_ambient
2023-07-19 11:00:00+00:00,166.32,value,rack1_ambient
2023-07-19 11:01:00+00:00,166.32,value,rack1_ambient
2023-07-19 11:03:00+00:00,158.256,value,rack1_ambient
2023-07-19 11:04:00+00:00,158.256,value,rack1_ambient
2023-07-19 11:05:00+00:00,158.256,value,rack1_ambient
2023-07-19 11:07:00+00:00,158.256,value,rack1_ambient
2023-07-19 11:08:00+00:00,0.504,value,rack1_ambient
2023-07-19 11:09:00+00:00,0.504,value,rack1_ambient
2023-07-19 11:11:00+00:00,0.504,value,rack1_ambient
2023-07-19 11:12:00+00:00,0.504,value,rack1_ambient
2023-07-19 11:13:00+00:00,0.504,value,rack1_ambient
2023-07-19 11:15:00+00:00,0.504,value,rack1_ambient
2023-07-19 11:16:00+00:00,1.008,value,rack1_ambient
2023-07-19 11:17:00+00:00,1.008,value,rack1_ambient
2023-07-19 11:19:00+00:00,1.008,value,rack1_ambient
2023-07-19 11:20:00+00:00,1.008,value,rack1_ambient
2023-07-19 11:21:00+00:00,1.008,value,rack1_ambient
2023-07-19 11:23:00+00:00,1.008,value,rack1_ambient
2023-07-19 11:24:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:25:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:27:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:28:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:30:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:31:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:32:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:34:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:35:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:36:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:38:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:39:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:40:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:42:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:43:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:44:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:46:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:47:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:48:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:50:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:51:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:52:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:54:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:55:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:56:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:58:00+00:00,0.756,value,rack1_ambient
2023-07-19 11:59:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:00:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:02:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:03:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:04:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:06:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:07:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:08:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:10:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:11:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:12:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:14:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:15:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:16:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:18:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:19:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:20:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:22:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:23:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:25:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:26:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:27:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:30:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:31:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:33:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:34:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:35:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:37:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:38:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:39:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:41:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:42:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:43:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:45:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:46:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:47:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:49:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:50:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:51:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:53:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:54:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:55:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:57:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:58:00+00:00,0.756,value,rack1_ambient
2023-07-19 12:59:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:01:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:02:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:03:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:05:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:06:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:07:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:09:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:10:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:11:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:13:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:14:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:15:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:18:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:20:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:21:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:22:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:24:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:25:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:26:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:28:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:29:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:30:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:32:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:33:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:34:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:36:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:37:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:38:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:40:00+00:00,1.008,value,rack1_ambient
2023-07-19 13:41:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:42:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:44:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:45:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:46:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:48:00+00:00,0.756,value,rack1_ambient
2023-07-19 13:49:00+00:00,0.504,value,rack1_ambient
2023-07-19 13:50:00+00:00,0.504,value,rack1_ambient
2023-07-19 13:52:00+00:00,0.504,value,rack1_ambient
2023-07-19 13:53:00+00:00,0.504,value,rack1_ambient
2023-07-19 13:54:00+00:00,0.504,value,rack1_ambient
2023-07-19 13:56:00+00:00,0.504,value,rack1_ambient
2023-07-19 13:57:00+00:00,0.504,value,rack1_ambient
2023-07-19 13:58:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:00:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:01:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:02:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:04:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:05:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:06:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:08:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:09:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:10:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:12:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:13:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:14:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:16:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:17:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:18:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:20:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:21:00+00:00,0.504,value,rack1_ambient
2023-07-19 14:22:00+00:00,0.756,value,rack1_ambient
2023-07-19 14:24:00+00:00,0.756,value,rack1_ambient
2023-07-19 14:25:00+00:00,0.756,value,rack1_ambient
2023-07-19 14:26:00+00:00,0.756,value,rack1_ambient
2023-07-19 14:28:00+00:00,0.756,value,rack1_ambient
2023-07-19 14:29:00+00:00,0.756,value,rack1_ambient
2023-07-19 14:30:00+00:00,0.756,value,rack1_ambient
2023-07-19 14:32:00+00:00,0.756,value,rack1_ambient
2023-07-19 14:34:00+00:00,0.756,value,rack1_ambient
2023-07-19 14:36:00+00:00,2.52,value,rack1_ambient
2023-07-19 14:37:00+00:00,2.016,value,rack1_ambient
2023-07-19 14:38:00+00:00,2.52,value,rack1_ambient
2023-07-19 14:40:00+00:00,2.52,value,rack1_ambient
2023-07-19 14:41:00+00:00,2.016,value,rack1_ambient
2023-07-19 14:42:00+00:00,2.016,value,rack1_ambient
2023-07-19 14:44:00+00:00,2.016,value,rack1_ambient
2023-07-19 14:45:00+00:00,2.016,value,rack1_ambient
2023-07-19 14:46:00+00:00,2.016,value,rack1_ambient
2023-07-19 14:48:00+00:00,2.016,value,rack1_ambient
2023-07-19 14:49:00+00:00,2.016,value,rack1_ambient
2023-07-19 14:50:00+00:00,2.016,value,rack1_ambient
2023-07-19 14:52:00+00:00,2.016,value,rack1_ambient
2023-07-19 14:53:00+00:00,0.756,value,rack1_ambient
2023-07-19 14:54:00+00:00,0.756,value,rack1_ambient
2023-07-19 14:56:00+00:00,0.756,value,rack1_ambient
2023-07-19 14:57:00+00:00,0.756,value,rack1_ambient
2023-07-19 14:58:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:00:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:01:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:02:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:04:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:05:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:06:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:08:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:09:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:10:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:12:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:13:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:14:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:16:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:17:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:18:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:20:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:21:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:22:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:24:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:25:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:27:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:28:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:29:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:31:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:32:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:33:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:35:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:36:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:37:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:39:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:41:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:43:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:44:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:45:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:47:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:48:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:49:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:51:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:52:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:53:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:55:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:56:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:57:00+00:00,0.756,value,rack1_ambient
2023-07-19 15:59:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:00:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:01:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:03:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:04:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:05:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:07:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:08:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:09:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:11:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:12:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:13:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:15:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:16:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:17:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:19:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:20:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:21:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:23:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:24:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:26:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:27:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:28:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:30:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:31:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:32:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:34:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:35:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:36:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:38:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:39:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:40:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:42:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:43:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:44:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:46:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:47:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:48:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:50:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:51:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:52:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:54:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:55:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:56:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:58:00+00:00,0.756,value,rack1_ambient
2023-07-19 16:59:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:00:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:02:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:03:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:04:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:06:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:07:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:08:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:10:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:11:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:12:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:14:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:15:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:16:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:18:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:19:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:20:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:22:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:23:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:25:00+00:00,1.008,value,rack1_ambient
2023-07-19 17:26:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:27:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:29:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:30:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:31:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:33:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:34:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:35:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:37:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:38:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:39:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:41:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:42:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:43:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:45:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:46:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:47:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:49:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:50:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:51:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:53:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:54:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:55:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:57:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:58:00+00:00,0.756,value,rack1_ambient
2023-07-19 17:59:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:01:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:02:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:03:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:05:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:06:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:07:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:09:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:10:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:11:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:13:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:14:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:15:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:17:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:18:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:20:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:21:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:22:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:24:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:25:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:26:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:28:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:29:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:30:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:32:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:33:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:34:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:36:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:37:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:38:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:40:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:41:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:42:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:44:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:45:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:46:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:48:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:49:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:50:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:52:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:53:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:54:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:56:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:57:00+00:00,0.756,value,rack1_ambient
2023-07-19 18:58:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:00:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:01:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:02:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:04:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:05:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:06:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:08:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:09:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:10:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:12:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:13:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:14:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:16:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:17:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:19:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:20:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:21:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:23:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:24:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:25:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:27:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:28:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:29:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:31:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:32:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:33:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:35:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:36:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:37:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:39:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:40:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:41:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:43:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:44:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:45:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:47:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:48:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:49:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:51:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:52:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:53:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:55:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:56:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:57:00+00:00,0.756,value,rack1_ambient
2023-07-19 19:59:00+00:00,0.756,value,rack1_ambient
