_time,_value,_field,_measurement
2023-07-08 09:30:00+00:00,21.4,value,rack1_temperature
2023-07-08 10:00:00+00:00,21.25,value,rack1_temperature
2023-07-08 10:30:00+00:00,21.14,value,rack1_temperature
2023-07-08 11:00:00+00:00,21.05,value,rack1_temperature
2023-07-08 11:30:00+00:00,20.66,value,rack1_temperature
2023-07-08 12:00:00+00:00,19.77,value,rack1_temperature
2023-07-08 12:30:00+00:00,18.82,value,rack1_temperature
2023-07-08 13:00:00+00:00,18.4,value,rack1_temperature
2023-07-08 13:30:00+00:00,17.95,value,rack1_temperature
2023-07-08 14:00:00+00:00,17.51,value,rack1_temperature
2023-07-08 14:30:00+00:00,17.45,value,rack1_temperature
2023-07-08 15:00:00+00:00,17.54,value,rack1_temperature
2023-07-08 15:30:00+00:00,17.54,value,rack1_temperature
2023-07-08 16:00:00+00:00,17.43,value,rack1_temperature
2023-07-08 16:30:00+00:00,17.34,value,rack1_temperature
2023-07-08 17:00:00+00:00,17.21,value,rack1_temperature
2023-07-08 17:30:00+00:00,17.1,value,rack1_temperature
2023-07-08 18:00:00+00:00,16.96,value,rack1_temperature
2023-07-08 18:30:00+00:00,16.91,value,rack1_temperature
2023-07-08 19:00:00+00:00,17.93,value,rack1_temperature
2023-07-08 19:30:00+00:00,18.32,value,rack1_temperature
2023-07-08 20:00:00+00:00,18.42,value,rack1_temperature
2023-07-08 20:30:00+00:00,18.47,value,rack1_temperature
2023-07-08 21:00:00+00:00,18.44,value,rack1_temperature
2023-07-08 21:30:00+00:00,18.37,value,rack1_temperature
2023-07-08 22:30:00+00:00,18.31,value,rack1_temperature
2023-07-08 23:00:00+00:00,18.3,value,rack1_temperature
2023-07-08 23:30:00+00:00,18.5,value,rack1_temperature
2023-07-09 00:00:00+00:00,18.96,value,rack1_temperature
2023-07-09 00:30:00+00:00,18.98,value,rack1_temperature
2023-07-09 01:00:00+00:00,19.11,value,rack1_temperature
2023-07-09 01:30:00+00:00,19.29,value,rack1_temperature
2023-07-09 02:00:00+00:00,19.27,value,rack1_temperature
2023-07-09 02:30:00+00:00,19.34,value,rack1_temperature
2023-07-09 03:00:00+00:00,19.35,value,rack1_temperature
2023-07-09 03:30:00+00:00,19.81,value,rack1_temperature
2023-07-09 04:00:00+00:00,20.35,value,rack1_temperature
2023-07-09 04:30:00+00:00,20.87,value,rack1_temperature
2023-07-09 05:00:00+00:00,21.17,value,rack1_temperature
2023-07-09 05:30:00+00:00,21.39,value,rack1_temperature
2023-07-09 06:00:00+00:00,21.28,value,rack1_temperature
2023-07-09 06:30:00+00:00,21.16,value,rack1_temperature
2023-07-09 07:00:00+00:00,20.12,value,rack1_temperature
2023-07-09 07:30:00+00:00,19.5,value,rack1_temperature
2023-07-09 08:00:00+00:00,19.26,value,rack1_temperature
2023-07-09 08:30:00+00:00,19.16,value,rack1_temperature
2023-07-09 09:00:00+00:00,19.11,value,rack1_temperature
2023-07-09 09:30:00+00:00,19.26,value,rack1_temperature
2023-07-09 10:00:00+00:00,19.44,value,rack1_temperature
2023-07-09 10:30:00+00:00,19.37,value,rack1_temperature
2023-07-09 11:00:00+00:00,19.13,value,rack1_temperature
2023-07-09 11:30:00+00:00,18.35,value,rack1_temperature
2023-07-09 12:00:00+00:00,17.55,value,rack1_temperature
2023-07-09 12:30:00+00:00,17.32,value,rack1_temperature
2023-07-09 13:00:00+00:00,17.22,value,rack1_temperature
2023-07-09 13:30:00+00:00,17.09,value,rack1_temperature
2023-07-09 14:00:00+00:00,16.98,value,rack1_temperature
2023-07-09 14:30:00+00:00,16.93,value,rack1_temperature
2023-07-09 15:00:00+00:00,16.88,value,rack1_temperature
2023-07-09 15:30:00+00:00,16.76,value,rack1_temperature
2023-07-09 16:00:00+00:00,16.63,value,rack1_temperature
2023-07-09 16:30:00+00:00,17.07,value,rack1_temperature
2023-07-09 17:00:00+00:00,17.48,value,rack1_temperature
2023-07-09 17:30:00+00:00,17.18,value,rack1_temperature
2023-07-09 18:00:00+00:00,16.97,value,rack1_temperature
2023-07-09 18:30:00+00:00,17.83,value,rack1_temperature
2023-07-09 19:00:00+00:00,18.28,value,rack1_temperature
2023-07-09 19:30:00+00:00,18.41,value,rack1_temperature
2023-07-09 20:00:00+00:00,18.44,value,rack1_temperature
2023-07-09 20:30:00+00:00,18.58,value,rack1_temperature
2023-07-09 21:00:00+00:00,18.78,value,rack1_temperature
2023-07-09 21:30:00+00:00,18.87,value,rack1_temperature
2023-07-09 22:00:00+00:00,18.93,value,rack1_temperature
2023-07-09 22:30:00+00:00,18.97,value,rack1_temperature
2023-07-09 23:00:00+00:00,19.08,value,rack1_temperature
2023-07-09 23:30:00+00:00,19.0,value,rack1_temperature
2023-07-10 00:00:00+00:00,19.05,value,rack1_temperature
2023-07-10 00:30:00+00:00,19.43,value,rack1_temperature
2023-07-10 01:00:00+00:00,19.51,value,rack1_temperature
2023-07-10 01:30:00+00:00,19.82,value,rack1_temperature
2023-07-10 02:00:00+00:00,20.3,value,rack1_temperature
2023-07-10 02:30:00+00:00,20.52,value,rack1_temperature
2023-07-10 03:00:00+00:00,20.82,value,rack1_temperature
2023-07-10 03:30:00+00:00,21.42,value,rack1_temperature
2023-07-10 04:00:00+00:00,21.89,value,rack1_temperature
2023-07-10 04:30:00+00:00,22.02,value,rack1_temperature
2023-07-10 05:00:00+00:00,21.96,value,rack1_temperature
2023-07-10 05:30:00+00:00,21.97,value,rack1_temperature
2023-07-10 06:00:00+00:00,22.04,value,rack1_temperature
2023-07-10 06:30:00+00:00,21.29,value,rack1_temperature
2023-07-10 07:00:00+00:00,20.73,value,rack1_temperature
2023-07-10 07:30:00+00:00,20.59,value,rack1_temperature
2023-07-10 08:00:00+00:00,20.64,value,rack1_temperature
2023-07-10 08:30:00+00:00,20.73,value,rack1_temperature
2023-07-10 09:00:00+00:00,20.81,value,rack1_temperature
2023-07-10 09:30:00+00:00,20.91,value,rack1_temperature
2023-07-10 10:00:00+00:00,20.96,value,rack1_temperature
2023-07-10 10:30:00+00:00,20.94,value,rack1_temperature
2023-07-10 11:00:00+00:00,20.71,value,rack1_temperature
2023-07-10 11:30:00+00:00,19.87,value,rack1_temperature
2023-07-10 12:00:00+00:00,18.94,value,rack1_temperature
2023-07-10 12:30:00+00:00,18.24,value,rack1_temperature
2023-07-10 13:00:00+00:00,17.76,value,rack1_temperature
2023-07-10 13:30:00+00:00,17.45,value,rack1_temperature
2023-07-10 14:00:00+00:00,17.41,value,rack1_temperature
2023-07-10 14:30:00+00:00,17.45,value,rack1_temperature
2023-07-10 15:00:00+00:00,17.29,value,rack1_temperature
2023-07-10 15:30:00+00:00,17.13,value,rack1_temperature
2023-07-10 16:00:00+00:00,16.97,value,rack1_temperature
2023-07-10 16:30:00+00:00,16.91,value,rack1_temperature
2023-07-10 17:00:00+00:00,16.85,value,rack1_temperature
2023-07-10 17:30:00+00:00,16.77,value,rack1_temperature
2023-07-10 18:00:00+00:00,16.63,value,rack1_temperature
2023-07-10 18:30:00+00:00,17.82,value,rack1_temperature
2023-07-10 19:00:00+00:00,18.78,value,rack1_temperature
2023-07-10 19:30:00+00:00,18.5,value,rack1_temperature
2023-07-10 20:00:00+00:00,18.31,value,rack1_temperature
2023-07-10 20:30:00+00:00,18.22,value,rack1_temperature
2023-07-10 21:00:00+00:00,18.15,value,rack1_temperature
2023-07-10 21:30:00+00:00,18.1,value,rack1_temperature
2023-07-10 22:00:00+00:00,18.3,value,rack1_temperature
2023-07-10 22:30:00+00:00,18.44,value,rack1_temperature
2023-07-10 23:00:00+00:00,18.67,value,rack1_temperature
2023-07-10 23:30:00+00:00,18.85,value,rack1_temperature
2023-07-11 00:00:00+00:00,18.82,value,rack1_temperature
2023-07-11 00:30:00+00:00,18.78,value,rack1_temperature
2023-07-11 01:00:00+00:00,18.76,value,rack1_temperature
2023-07-11 01:30:00+00:00,18.79,value,rack1_temperature
2023-07-11 02:00:00+00:00,18.86,value,rack1_temperature
2023-07-11 02:30:00+00:00,18.98,value,rack1_temperature
2023-07-11 03:00:00+00:00,19.07,value,rack1_temperature
2023-07-11 03:30:00+00:00,19.17,value,rack1_temperature
2023-07-11 04:00:00+00:00,19.3,value,rack1_temperature
2023-07-11 05:00:00+00:00,19.19,value,rack1_temperature
2023-07-11 05:30:00+00:00,19.02,value,rack1_temperature
2023-07-11 06:00:00+00:00,18.9,value,rack1_temperature
2023-07-11 06:30:00+00:00,18.19,value,rack1_temperature
2023-07-11 07:00:00+00:00,17.46,value,rack1_temperature
2023-07-11 07:30:00+00:00,17.24,value,rack1_temperature
2023-07-11 08:00:00+00:00,17.18,value,rack1_temperature
2023-07-11 09:00:00+00:00,17.12,value,rack1_temperature
2023-07-11 09:30:00+00:00,17.14,value,rack1_temperature
2023-07-11 10:00:00+00:00,17.14,value,rack1_temperature
2023-07-11 10:30:00+00:00,17.31,value,rack1_temperature
2023-07-11 11:00:00+00:00,17.08,value,rack1_temperature
2023-07-11 11:30:00+00:00,16.71,value,rack1_temperature
2023-07-11 12:00:00+00:00,16.65,value,rack1_temperature
2023-07-11 12:30:00+00:00,17.35,value,rack1_temperature
2023-07-11 13:00:00+00:00,17.52,value,rack1_temperature
2023-07-11 13:30:00+00:00,17.08,value,rack1_temperature
2023-07-11 14:00:00+00:00,16.83,value,rack1_temperature
2023-07-11 14:30:00+00:00,16.75,value,rack1_temperature
2023-07-11 15:00:00+00:00,16.95,value,rack1_temperature
2023-07-11 15:30:00+00:00,17.04,value,rack1_temperature
2023-07-11 16:00:00+00:00,16.99,value,rack1_temperature
2023-07-11 16:30:00+00:00,16.96,value,rack1_temperature
2023-07-11 17:00:00+00:00,16.96,value,rack1_temperature
2023-07-11 17:30:00+00:00,16.93,value,rack1_temperature
2023-07-11 18:00:00+00:00,16.91,value,rack1_temperature
2023-07-11 18:30:00+00:00,17.5,value,rack1_temperature
2023-07-11 19:00:00+00:00,18.26,value,rack1_temperature
2023-07-11 19:30:00+00:00,18.54,value,rack1_temperature
2023-07-11 20:00:00+00:00,18.66,value,rack1_temperature
2023-07-11 20:30:00+00:00,18.71,value,rack1_temperature
2023-07-11 21:00:00+00:00,18.77,value,rack1_temperature
2023-07-11 21:30:00+00:00,18.79,value,rack1_temperature
2023-07-11 22:00:00+00:00,18.81,value,rack1_temperature
2023-07-11 22:30:00+00:00,18.81,value,rack1_temperature
2023-07-11 23:00:00+00:00,18.86,value,rack1_temperature
2023-07-11 23:30:00+00:00,18.89,value,rack1_temperature
2023-07-12 00:00:00+00:00,18.64,value,rack1_temperature
2023-07-12 00:30:00+00:00,18.62,value,rack1_temperature
2023-07-12 01:00:00+00:00,18.71,value,rack1_temperature
2023-07-12 01:30:00+00:00,18.97,value,rack1_temperature
2023-07-12 02:00:00+00:00,19.08,value,rack1_temperature
2023-07-12 02:30:00+00:00,19.16,value,rack1_temperature
2023-07-12 03:00:00+00:00,19.3,value,rack1_temperature
2023-07-12 03:30:00+00:00,19.46,value,rack1_temperature
2023-07-12 04:00:00+00:00,20.07,value,rack1_temperature
2023-07-12 04:30:00+00:00,20.42,value,rack1_temperature
2023-07-12 05:00:00+00:00,20.67,value,rack1_temperature
2023-07-12 05:30:00+00:00,21.01,value,rack1_temperature
2023-07-12 06:00:00+00:00,21.59,value,rack1_temperature
2023-07-12 06:30:00+00:00,22.59,value,rack1_temperature
2023-07-12 07:00:00+00:00,22.7,value,rack1_temperature
2023-07-12 07:30:00+00:00,23.05,value,rack1_temperature
2023-07-12 08:00:00+00:00,22.88,value,rack1_temperature
2023-07-12 08:30:00+00:00,22.34,value,rack1_temperature
2023-07-12 09:00:00+00:00,22.03,value,rack1_temperature
2023-07-12 09:30:00+00:00,21.81,value,rack1_temperature
2023-07-12 10:00:00+00:00,21.71,value,rack1_temperature
2023-07-12 10:30:00+00:00,21.61,value,rack1_temperature
2023-07-12 11:00:00+00:00,21.49,value,rack1_temperature
2023-07-12 11:30:00+00:00,20.93,value,rack1_temperature
2023-07-12 12:00:00+00:00,20.31,value,rack1_temperature
2023-07-12 12:30:00+00:00,19.87,value,rack1_temperature
2023-07-12 13:00:00+00:00,19.56,value,rack1_temperature
2023-07-12 13:30:00+00:00,19.31,value,rack1_temperature
2023-07-12 14:00:00+00:00,19.07,value,rack1_temperature
2023-07-12 14:30:00+00:00,18.92,value,rack1_temperature
2023-07-12 15:00:00+00:00,18.82,value,rack1_temperature
2023-07-12 15:30:00+00:00,18.75,value,rack1_temperature
2023-07-12 16:00:00+00:00,18.43,value,rack1_temperature
2023-07-12 16:30:00+00:00,18.18,value,rack1_temperature
2023-07-12 17:00:00+00:00,17.95,value,rack1_temperature
2023-07-12 17:30:00+00:00,17.84,value,rack1_temperature
2023-07-12 18:00:00+00:00,18.02,value,rack1_temperature
2023-07-12 18:30:00+00:00,18.52,value,rack1_temperature
2023-07-12 19:00:00+00:00,19.39,value,rack1_temperature
2023-07-12 19:30:00+00:00,19.6,value,rack1_temperature
2023-07-12 20:00:00+00:00,19.68,value,rack1_temperature
2023-07-12 20:30:00+00:00,19.68,value,rack1_temperature
2023-07-12 21:00:00+00:00,19.63,value,rack1_temperature
2023-07-12 21:30:00+00:00,19.63,value,rack1_temperature
2023-07-12 22:00:00+00:00,19.58,value,rack1_temperature
2023-07-12 22:30:00+00:00,19.57,value,rack1_temperature
2023-07-12 23:00:00+00:00,19.6,value,rack1_temperature
2023-07-12 23:30:00+00:00,19.96,value,rack1_temperature
2023-07-13 00:00:00+00:00,20.34,value,rack1_temperature
2023-07-13 00:30:00+00:00,20.92,value,rack1_temperature
2023-07-13 01:00:00+00:00,20.86,value,rack1_temperature
2023-07-13 01:30:00+00:00,21.13,value,rack1_temperature
2023-07-13 02:00:00+00:00,21.5,value,rack1_temperature
2023-07-13 02:30:00+00:00,21.93,value,rack1_temperature
2023-07-13 04:00:00+00:00,22.4,value,rack1_temperature
2023-07-13 04:30:00+00:00,22.91,value,rack1_temperature
2023-07-13 05:00:00+00:00,22.49,value,rack1_temperature
2023-07-13 05:30:00+00:00,22.4,value,rack1_temperature
2023-07-13 06:00:00+00:00,22.32,value,rack1_temperature
2023-07-13 06:30:00+00:00,22.06,value,rack1_temperature
2023-07-18 06:30:00+00:00,22.59,value,rack1_temperature
2023-07-18 07:00:00+00:00,19.93,value,rack1_temperature
2023-07-18 07:30:00+00:00,19.94,value,rack1_temperature
2023-07-18 09:00:00+00:00,25.65,value,rack1_temperature
2023-07-18 09:30:00+00:00,20.23,value,rack1_temperature
2023-07-18 10:00:00+00:00,20.03,value,rack1_temperature
2023-07-18 10:30:00+00:00,19.77,value,rack1_temperature
2023-07-18 11:00:00+00:00,19.4,value,rack1_temperature
2023-07-18 11:30:00+00:00,18.31,value,rack1_temperature
2023-07-18 12:00:00+00:00,17.5,value,rack1_temperature
2023-07-18 12:30:00+00:00,17.16,value,rack1_temperature
2023-07-18 13:00:00+00:00,16.88,value,rack1_temperature
2023-07-18 13:30:00+00:00,16.98,value,rack1_temperature
2023-07-18 14:00:00+00:00,17.73,value,rack1_temperature
2023-07-18 14:30:00+00:00,17.95,value,rack1_temperature
2023-07-18 15:00:00+00:00,17.35,value,rack1_temperature
2023-07-18 15:30:00+00:00,16.97,value,rack1_temperature
2023-07-18 16:00:00+00:00,16.94,value,rack1_temperature
2023-07-18 16:30:00+00:00,17.66,value,rack1_temperature
2023-07-18 17:00:00+00:00,18.02,value,rack1_temperature
2023-07-18 17:30:00+00:00,17.43,value,rack1_temperature
2023-07-18 18:00:00+00:00,17.05,value,rack1_temperature
2023-07-18 18:30:00+00:00,16.82,value,rack1_temperature
2023-07-18 19:00:00+00:00,17.43,value,rack1_temperature
2023-07-18 19:30:00+00:00,17.87,value,rack1_temperature
2023-07-18 20:00:00+00:00,17.98,value,rack1_temperature
2023-07-18 20:30:00+00:00,17.38,value,rack1_temperature
2023-07-18 21:00:00+00:00,16.98,value,rack1_temperature
2023-07-18 21:30:00+00:00,17.28,value,rack1_temperature
2023-07-18 22:00:00+00:00,17.73,value,rack1_temperature
2023-07-18 22:30:00+00:00,17.96,value,rack1_temperature
2023-07-18 23:00:00+00:00,18.12,value,rack1_temperature
2023-07-18 23:30:00+00:00,18.1,value,rack1_temperature
2023-07-19 00:00:00+00:00,18.54,value,rack1_temperature
2023-07-19 00:30:00+00:00,21.91,value,rack1_temperature
2023-07-19 01:00:00+00:00,21.69,value,rack1_temperature
2023-07-19 01:30:00+00:00,20.94,value,rack1_temperature
2023-07-19 02:00:00+00:00,20.62,value,rack1_temperature
2023-07-19 03:00:00+00:00,20.39,value,rack1_temperature
2023-07-19 03:30:00+00:00,20.34,value,rack1_temperature
2023-07-19 04:00:00+00:00,20.36,value,rack1_temperature
2023-07-19 04:30:00+00:00,20.52,value,rack1_temperature
2023-07-19 05:00:00+00:00,20.71,value,rack1_temperature
2023-07-19 05:30:00+00:00,20.87,value,rack1_temperature
2023-07-19 06:00:00+00:00,20.96,value,rack1_temperature
2023-07-19 06:30:00+00:00,21.05,value,rack1_temperature
2023-07-19 07:00:00+00:00,21.13,value,rack1_temperature
2023-07-19 07:30:00+00:00,21.33,value,rack1_temperature
2023-07-19 08:30:00+00:00,21.41,value,rack1_temperature
2023-07-19 09:00:00+00:00,21.46,value,rack1_temperature
2023-07-19 09:30:00+00:00,21.47,value,rack1_temperature
2023-07-19 10:00:00+00:00,21.42,value,rack1_temperature
2023-07-19 10:30:00+00:00,21.4,value,rack1_temperature
2023-07-19 11:00:00+00:00,21.4,value,rack1_temperature
2023-07-19 11:30:00+00:00,20.59,value,rack1_temperature
2023-07-19 12:00:00+00:00,18.86,value,rack1_temperature
2023-07-19 12:30:00+00:00,17.88,value,rack1_temperature
2023-07-19 13:00:00+00:00,17.35,value,rack1_temperature
2023-07-19 13:30:00+00:00,17.22,value,rack1_temperature
2023-07-19 14:30:00+00:00,16.98,value,rack1_temperature
2023-07-19 15:00:00+00:00,16.83,value,rack1_temperature
2023-07-19 15:30:00+00:00,16.76,value,rack1_temperature
2023-07-19 16:00:00+00:00,17.21,value,rack1_temperature
2023-07-19 16:30:00+00:00,17.89,value,rack1_temperature
2023-07-19 17:00:00+00:00,17.7,value,rack1_temperature
2023-07-19 17:30:00+00:00,17.36,value,rack1_temperature
2023-07-19 18:00:00+00:00,17.17,value,rack1_temperature
2023-07-19 18:30:00+00:00,17.03,value,rack1_temperature
2023-07-19 19:00:00+00:00,16.93,value,rack1_temperature
2023-07-19 19:30:00+00:00,16.85,value,rack1_temperature
2023-07-19 20:00:00+00:00,17.55,value,rack1_temperature
2023-07-19 20:30:00+00:00,17.94,value,rack1_temperature
2023-07-19 21:00:00+00:00,17.96,value,rack1_temperature
2023-07-19 21:30:00+00:00,17.39,value,rack1_temperature
2023-07-19 22:00:00+00:00,17.05,value,rack1_temperature
2023-07-19 22:30:00+00:00,16.87,value,rack1_temperature
2023-07-19 23:00:00+00:00,17.36,value,rack1_temperature
2023-07-19 23:30:00+00:00,18.08,value,rack1_temperature
2023-07-20 00:00:00+00:00,18.79,value,rack1_temperature
2023-07-20 00:30:00+00:00,18.95,value,rack1_temperature
2023-07-20 01:00:00+00:00,18.98,value,rack1_temperature
2023-07-20 01:30:00+00:00,18.83,value,rack1_temperature
2023-07-20 02:00:00+00:00,18.63,value,rack1_temperature
2023-07-20 02:30:00+00:00,18.45,value,rack1_temperature
2023-07-20 03:00:00+00:00,18.93,value,rack1_temperature
2023-07-20 03:30:00+00:00,19.11,value,rack1_temperature
2023-07-20 04:00:00+00:00,18.85,value,rack1_temperature
2023-07-20 04:30:00+00:00,18.6,value,rack1_temperature
2023-07-20 05:30:00+00:00,18.73,value,rack1_temperature
2023-07-20 06:00:00+00:00,18.86,value,rack1_temperature
2023-07-20 06:30:00+00:00,18.89,value,rack1_temperature
2023-07-20 07:00:00+00:00,18.73,value,rack1_temperature
2023-07-20 07:30:00+00:00,18.44,value,rack1_temperature
2023-07-20 08:00:00+00:00,18.38,value,rack1_temperature
2023-07-20 08:30:00+00:00,19.08,value,rack1_temperature
2023-07-20 09:00:00+00:00,18.97,value,rack1_temperature
2023-07-20 09:30:00+00:00,19.0,value,rack1_temperature
2023-07-20 10:00:00+00:00,18.78,value,rack1_temperature
2023-07-20 10:30:00+00:00,18.48,value,rack1_temperature
2023-07-20 11:00:00+00:00,18.31,value,rack1_temperature
2023-07-20 11:30:00+00:00,18.49,value,rack1_temperature
2023-07-20 12:00:00+00:00,17.81,value,rack1_temperature
2023-07-20 12:30:00+00:00,17.61,value,rack1_temperature
2023-07-20 13:00:00+00:00,17.57,value,rack1_temperature
2023-07-20 13:30:00+00:00,17.57,value,rack1_temperature
2023-07-20 14:00:00+00:00,17.63,value,rack1_temperature
2023-07-20 14:30:00+00:00,17.71,value,rack1_temperature
2023-07-20 15:00:00+00:00,17.82,value,rack1_temperature
2023-07-20 15:30:00+00:00,17.91,value,rack1_temperature
2023-07-20 16:00:00+00:00,17.91,value,rack1_temperature
2023-07-20 16:30:00+00:00,17.94,value,rack1_temperature
2023-07-20 17:00:00+00:00,17.92,value,rack1_temperature
2023-07-20 17:30:00+00:00,17.9,value,rack1_temperature
2023-07-20 18:00:00+00:00,17.93,value,rack1_temperature
2023-07-20 19:00:00+00:00,17.91,value,rack1_temperature
2023-07-20 19:30:00+00:00,17.94,value,rack1_temperature
2023-07-20 20:00:00+00:00,17.95,value,rack1_temperature
2023-07-20 20:30:00+00:00,17.95,value,rack1_temperature
2023-07-20 21:00:00+00:00,17.96,value,rack1_temperature
2023-07-20 21:30:00+00:00,17.98,value,rack1_temperature
2023-07-20 22:00:00+00:00,17.98,value,rack1_temperature
2023-07-20 22:30:00+00:00,17.97,value,rack1_temperature
2023-07-20 23:00:00+00:00,18.0,value,rack1_temperature
2023-07-20 23:30:00+00:00,18.01,value,rack1_temperature
2023-07-21 00:00:00+00:00,18.66,value,rack1_temperature
2023-07-21 00:30:00+00:00,18.93,value,rack1_temperature
2023-07-21 01:00:00+00:00,19.07,value,rack1_temperature
2023-07-21 01:30:00+00:00,19.2,value,rack1_temperature
2023-07-21 02:00:00+00:00,19.21,value,rack1_temperature
2023-07-21 02:30:00+00:00,19.33,value,rack1_temperature
2023-07-21 03:00:00+00:00,19.39,value,rack1_temperature
2023-07-21 03:30:00+00:00,19.31,value,rack1_temperature
2023-07-21 04:00:00+00:00,19.5,value,rack1_temperature
2023-07-21 04:30:00+00:00,19.45,value,rack1_temperature
2023-07-21 05:00:00+00:00,19.56,value,rack1_temperature
2023-07-21 05:30:00+00:00,19.58,value,rack1_temperature
2023-07-21 06:00:00+00:00,19.56,value,rack1_temperature
2023-07-21 06:30:00+00:00,19.58,value,rack1_temperature
2023-07-21 07:00:00+00:00,19.6,value,rack1_temperature
2023-07-21 07:30:00+00:00,19.81,value,rack1_temperature
2023-07-21 08:00:00+00:00,19.77,value,rack1_temperature
2023-07-21 08:30:00+00:00,19.75,value,rack1_temperature
2023-07-21 09:00:00+00:00,19.73,value,rack1_temperature
2023-07-21 09:30:00+00:00,19.7,value,rack1_temperature
2023-07-21 10:00:00+00:00,19.76,value,rack1_temperature
2023-07-21 10:30:00+00:00,20.05,value,rack1_temperature
2023-07-21 11:00:00+00:00,20.06,value,rack1_temperature
2023-07-21 11:30:00+00:00,19.32,value,rack1_temperature
2023-07-21 12:00:00+00:00,17.88,value,rack1_temperature
2023-07-21 12:30:00+00:00,17.34,value,rack1_temperature
2023-07-21 13:00:00+00:00,17.03,value,rack1_temperature
2023-07-21 13:30:00+00:00,17.52,value,rack1_temperature
2023-07-21 14:00:00+00:00,18.11,value,rack1_temperature
2023-07-21 14:30:00+00:00,17.73,value,rack1_temperature
2023-07-21 15:00:00+00:00,17.51,value,rack1_temperature
2023-07-21 15:30:00+00:00,17.3,value,rack1_temperature
2023-07-21 16:00:00+00:00,17.15,value,rack1_temperature
2023-07-21 16:30:00+00:00,17.86,value,rack1_temperature
2023-07-21 17:00:00+00:00,18.08,value,rack1_temperature
2023-07-21 17:30:00+00:00,17.56,value,rack1_temperature
2023-07-21 18:00:00+00:00,17.22,value,rack1_temperature
2023-07-21 18:30:00+00:00,17.03,value,rack1_temperature
2023-07-21 19:00:00+00:00,17.58,value,rack1_temperature
2023-07-21 19:30:00+00:00,18.0,value,rack1_temperature
2023-07-21 20:00:00+00:00,18.17,value,rack1_temperature
2023-07-21 20:30:00+00:00,17.61,value,rack1_temperature
2023-07-21 21:00:00+00:00,17.2,value,rack1_temperature
2023-07-21 21:30:00+00:00,17.56,value,rack1_temperature
2023-07-21 22:00:00+00:00,17.93,value,rack1_temperature
2023-07-21 22:30:00+00:00,18.13,value,rack1_temperature
2023-07-21 23:00:00+00:00,17.73,value,rack1_temperature
2023-07-21 23:30:00+00:00,17.6,value,rack1_temperature
2023-07-22 00:00:00+00:00,18.66,value,rack1_temperature
2023-07-22 00:30:00+00:00,19.03,value,rack1_temperature
2023-07-22 01:00:00+00:00,19.34,value,rack1_temperature
2023-07-22 02:00:00+00:00,19.5,value,rack1_temperature
2023-07-22 02:30:00+00:00,19.39,value,rack1_temperature
2023-07-22 03:00:00+00:00,19.51,value,rack1_temperature
2023-07-22 03:30:00+00:00,19.92,value,rack1_temperature
2023-07-22 04:00:00+00:00,20.18,value,rack1_temperature
2023-07-22 04:30:00+00:00,20.44,value,rack1_temperature
2023-07-22 05:00:00+00:00,20.78,value,rack1_temperature
2023-07-22 05:30:00+00:00,21.33,value,rack1_temperature
2023-07-22 06:00:00+00:00,21.71,value,rack1_temperature
2023-07-22 06:30:00+00:00,21.93,value,rack1_temperature
2023-07-22 07:00:00+00:00,22.05,value,rack1_temperature
2023-07-22 07:30:00+00:00,22.145000000000003,value,rack1_temperature
2023-07-22 08:00:00+00:00,22.42,value,rack1_temperature
2023-07-22 08:30:00+00:00,22.41,value,rack1_temperature
2023-07-22 09:00:00+00:00,22.49,value,rack1_temperature
2023-07-22 09:30:00+00:00,22.53,value,rack1_temperature
2023-07-22 10:00:00+00:00,22.52,value,rack1_temperature
2023-07-22 10:30:00+00:00,22.48,value,rack1_temperature
2023-07-22 11:00:00+00:00,22.11,value,rack1_temperature
2023-07-22 11:30:00+00:00,20.34,value,rack1_temperature
2023-07-22 12:00:00+00:00,18.97,value,rack1_temperature
2023-07-22 12:30:00+00:00,18.07,value,rack1_temperature
2023-07-22 13:00:00+00:00,17.42,value,rack1_temperature
2023-07-22 13:30:00+00:00,17.34,value,rack1_temperature
2023-07-22 14:00:00+00:00,18.15,value,rack1_temperature
2023-07-22 14:30:00+00:00,17.84,value,rack1_temperature
2023-07-22 15:00:00+00:00,17.41,value,rack1_temperature
2023-07-22 15:30:00+00:00,17.7,value,rack1_temperature
2023-07-22 16:00:00+00:00,18.2,value,rack1_temperature
2023-07-22 16:30:00+00:00,17.85,value,rack1_temperature
2023-07-22 17:00:00+00:00,17.55,value,rack1_temperature
2023-07-22 17:30:00+00:00,17.37,value,rack1_temperature
2023-07-22 18:00:00+00:00,17.24,value,rack1_temperature
2023-07-22 18:30:00+00:00,17.17,value,rack1_temperature
2023-07-22 19:00:00+00:00,17.05,value,rack1_temperature
2023-07-22 19:30:00+00:00,17.71,value,rack1_temperature
2023-07-22 20:00:00+00:00,18.07,value,rack1_temperature
2023-07-22 20:30:00+00:00,17.62,value,rack1_temperature
2023-07-22 21:00:00+00:00,17.3,value,rack1_temperature
2023-07-22 21:30:00+00:00,17.1,value,rack1_temperature
2023-07-22 22:00:00+00:00,17.49,value,rack1_temperature
2023-07-22 22:30:00+00:00,18.01,value,rack1_temperature
2023-07-22 23:00:00+00:00,18.12,value,rack1_temperature
2023-07-22 23:30:00+00:00,18.63,value,rack1_temperature
2023-07-23 00:00:00+00:00,19.01,value,rack1_temperature
2023-07-23 00:30:00+00:00,19.18,value,rack1_temperature
